"filename", "language", "JavaScript", "JavaScript JSX", "CSS", "XML", "comment", "blank", "total"
"/Users/andrearizza/Desktop/react/wehub/src/components/button/DeleteButton.jsx", "JavaScript JSX", 0, 25, 0, 0, 0, 3, 28
"/Users/andrearizza/Desktop/react/wehub/src/components/button/EditButton.jsx", "JavaScript JSX", 0, 36, 0, 0, 0, 8, 44
"/Users/andrearizza/Desktop/react/wehub/src/components/button/EuroButton.jsx", "JavaScript JSX", 0, 25, 0, 0, 0, 4, 29
"/Users/andrearizza/Desktop/react/wehub/src/components/button/ListButton.jsx", "JavaScript JSX", 0, 36, 0, 0, 0, 4, 40
"/Users/andrearizza/Desktop/react/wehub/src/components/button/NoteButton.jsx", "JavaScript JSX", 0, 25, 0, 0, 0, 4, 29
"/Users/andrearizza/Desktop/react/wehub/src/components/button/PaperButton.jsx", "JavaScript JSX", 0, 26, 0, 0, 0, 7, 33
"/Users/andrearizza/Desktop/react/wehub/src/components/button/PersonInfoButton.jsx", "JavaScript JSX", 0, 34, 0, 0, 0, 5, 39
"/Users/andrearizza/Desktop/react/wehub/src/components/button/SearchButton.jsx", "JavaScript JSX", 0, 35, 0, 0, 0, 5, 40
"/Users/andrearizza/Desktop/react/wehub/src/components/button/SmileGreenIcon.jsx", "JavaScript JSX", 0, 10, 0, 0, 0, 3, 13
"/Users/andrearizza/Desktop/react/wehub/src/components/button/SmileOrangeIcon.jsx", "JavaScript JSX", 0, 10, 0, 0, 0, 2, 12
"/Users/andrearizza/Desktop/react/wehub/src/components/button/SmileRedIcon.jsx", "JavaScript JSX", 0, 10, 0, 0, 0, 2, 12
"/Users/andrearizza/Desktop/react/wehub/src/components/button/TimesheetButton.jsx", "JavaScript JSX", 0, 29, 0, 0, 0, 3, 32
"/Users/andrearizza/Desktop/react/wehub/src/components/button/VisibilityButton.jsx", "JavaScript JSX", 0, 34, 0, 0, 0, 6, 40
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/AziendeSearchBox.jsx", "JavaScript JSX", 0, 191, 0, 0, 9, 14, 214
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/FatturazioneAttivaSearchBox.jsx", "JavaScript JSX", 0, 118, 0, 0, 3, 9, 130
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/FatturazionePassivaSearchBox.jsx", "JavaScript JSX", 0, 144, 0, 0, 3, 13, 160
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/FornitoriSearchBox.jsx", "JavaScript JSX", 0, 110, 0, 0, 4, 8, 122
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/HRSearchBox.jsx", "JavaScript JSX", 0, 113, 0, 0, 4, 9, 126
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/IntervisteSearchBox.jsx", "JavaScript JSX", 0, 126, 0, 0, 4, 9, 139
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/KeyPeopleSearchBox.jsx", "JavaScript JSX", 0, 121, 0, 0, 61, 17, 199
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/NeedMatchSearchBox.jsx", "JavaScript JSX", 0, 202, 0, 0, 4, 15, 221
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/NeedSearchBox.jsx", "JavaScript JSX", 0, 230, 0, 0, 4, 15, 249
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/ProgettiSearchBox.jsx", "JavaScript JSX", 0, 114, 0, 0, 3, 11, 128
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/RecruitingSearchBox.jsx", "JavaScript JSX", 0, 216, 0, 0, 4, 14, 234
"/Users/andrearizza/Desktop/react/wehub/src/components/searchBox/TesoreriaSearchBox.jsx", "JavaScript JSX", 0, 112, 0, 0, 3, 6, 121
"/Users/andrearizza/Desktop/react/wehub/src/images/innotek.svg", "XML", 0, 0, 0, 3, 0, 1, 4
"/Users/andrearizza/Desktop/react/wehub/src/index.css", "CSS", 0, 0, 12, 0, 0, 2, 14
"/Users/andrearizza/Desktop/react/wehub/src/index.js", "JavaScript", 12, 0, 0, 0, 3, 3, 18
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiAzienda.jsx", "JavaScript JSX", 0, 52, 0, 0, 0, 10, 62
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiCandidato.jsx", "JavaScript JSX", 0, 55, 0, 0, 0, 10, 65
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiContatto.jsx", "JavaScript JSX", 0, 43, 0, 0, 0, 10, 53
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiDipendente.jsx", "JavaScript JSX", 0, 52, 0, 0, 1, 10, 63
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiFatturazioneAttiva.jsx", "JavaScript JSX", 0, 48, 0, 0, 0, 10, 58
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiFatturazionePassiva.jsx", "JavaScript JSX", 0, 44, 0, 0, 0, 10, 54
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiFornitore.jsx", "JavaScript JSX", 0, 41, 0, 0, 0, 9, 50
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiIncontro.jsx", "JavaScript JSX", 0, 45, 0, 0, 0, 13, 58
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiNeed.jsx", "JavaScript JSX", 0, 47, 0, 0, 0, 8, 55
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiProgetto.jsx", "JavaScript JSX", 0, 45, 0, 0, 0, 8, 53
"/Users/andrearizza/Desktop/react/wehub/src/pages/AggiungiUser.jsx", "JavaScript JSX", 0, 37, 0, 0, 0, 8, 45
"/Users/andrearizza/Desktop/react/wehub/src/pages/Aziende.jsx", "JavaScript JSX", 0, 127, 0, 0, 14, 27, 168
"/Users/andrearizza/Desktop/react/wehub/src/pages/DettaglioAziende.jsx", "JavaScript JSX", 0, 189, 0, 0, 7, 32, 228
"/Users/andrearizza/Desktop/react/wehub/src/pages/DettaglioPagine/DettaglioKeyPeople.jsx", "JavaScript JSX", 0, 55, 0, 0, 0, 15, 70
"/Users/andrearizza/Desktop/react/wehub/src/pages/DettaglioPagine/Interviste.jsx", "JavaScript JSX", 0, 112, 0, 0, 0, 28, 140
"/Users/andrearizza/Desktop/react/wehub/src/pages/DettaglioPagine/ListaNeed.jsx", "JavaScript JSX", 0, 129, 0, 0, 1, 20, 150
"/Users/andrearizza/Desktop/react/wehub/src/pages/DettaglioPagine/NeedMatchPages.jsx", "JavaScript JSX", 0, 178, 0, 0, 0, 45, 223
"/Users/andrearizza/Desktop/react/wehub/src/pages/FatturazioneAttiva.jsx", "JavaScript JSX", 0, 71, 0, 0, 6, 17, 94
"/Users/andrearizza/Desktop/react/wehub/src/pages/FatturazionePassiva.jsx", "JavaScript JSX", 0, 78, 0, 0, 7, 16, 101
"/Users/andrearizza/Desktop/react/wehub/src/pages/Fornitori.jsx", "JavaScript JSX", 0, 77, 0, 0, 15, 18, 110
"/Users/andrearizza/Desktop/react/wehub/src/pages/HR.jsx", "JavaScript JSX", 0, 191, 0, 0, 13, 24, 228
"/Users/andrearizza/Desktop/react/wehub/src/pages/Home.jsx", "JavaScript JSX", 0, 86, 0, 0, 1, 16, 103
"/Users/andrearizza/Desktop/react/wehub/src/pages/Homepage.jsx", "JavaScript JSX", 0, 19, 0, 0, 0, 4, 23
"/Users/andrearizza/Desktop/react/wehub/src/pages/KeyPeople.jsx", "JavaScript JSX", 0, 118, 0, 0, 29, 25, 172
"/Users/andrearizza/Desktop/react/wehub/src/pages/Login.jsx", "JavaScript JSX", 0, 29, 0, 0, 0, 5, 34
"/Users/andrearizza/Desktop/react/wehub/src/pages/LoginForm.jsx", "JavaScript JSX", 0, 63, 0, 0, 3, 11, 77
"/Users/andrearizza/Desktop/react/wehub/src/pages/ModificaPagine/ModificaAzienda.jsx", "JavaScript JSX", 0, 54, 0, 0, 0, 8, 62
"/Users/andrearizza/Desktop/react/wehub/src/pages/ModificaPagine/ModificaContatto.jsx", "JavaScript JSX", 0, 43, 0, 0, 0, 10, 53
"/Users/andrearizza/Desktop/react/wehub/src/pages/ModificaPagine/ModificaNeed.jsx", "JavaScript JSX", 0, 49, 0, 0, 0, 12, 61
"/Users/andrearizza/Desktop/react/wehub/src/pages/Need.jsx", "JavaScript JSX", 0, 213, 0, 0, 0, 24, 237
"/Users/andrearizza/Desktop/react/wehub/src/pages/Progetti.jsx", "JavaScript JSX", 0, 87, 0, 0, 9, 22, 118
"/Users/andrearizza/Desktop/react/wehub/src/pages/Prova.jsx", "JavaScript JSX", 0, 113, 0, 0, 0, 28, 141
"/Users/andrearizza/Desktop/react/wehub/src/pages/Prova2.jsx", "JavaScript JSX", 0, 76, 0, 0, 1, 14, 91
"/Users/andrearizza/Desktop/react/wehub/src/pages/ProvaLogin.jsx", "JavaScript JSX", 0, 11, 0, 0, 0, 3, 14
"/Users/andrearizza/Desktop/react/wehub/src/pages/Recruiting.jsx", "JavaScript JSX", 0, 236, 0, 0, 1, 32, 269
"/Users/andrearizza/Desktop/react/wehub/src/pages/Register.jsx", "JavaScript JSX", 0, 27, 0, 0, 0, 5, 32
"/Users/andrearizza/Desktop/react/wehub/src/pages/Tesoreria.jsx", "JavaScript JSX", 0, 69, 0, 0, 7, 11, 87
"/Users/andrearizza/Desktop/react/wehub/src/reportWebVitals.js", "JavaScript", 12, 0, 0, 0, 0, 2, 14
"/Users/andrearizza/Desktop/react/wehub/src/setupProxy.js", "JavaScript", 10, 0, 0, 0, 0, 2, 12
"/Users/andrearizza/Desktop/react/wehub/src/setupTests.js", "JavaScript", 1, 0, 0, 0, 4, 1, 6
"/Users/andrearizza/Desktop/react/wehub/src/styles/AutoHeightGrid.css", "CSS", 0, 0, 16, 0, 0, 3, 19
"/Users/andrearizza/Desktop/react/wehub/src/styles/Aziende.css", "CSS", 0, 0, 88, 0, 0, 22, 110
"/Users/andrearizza/Desktop/react/wehub/src/styles/BasicDatePicker.css", "CSS", 0, 0, 12, 0, 0, 0, 12
"/Users/andrearizza/Desktop/react/wehub/src/styles/BoxUser.css", "CSS", 0, 0, 33, 0, 0, 7, 40
"/Users/andrearizza/Desktop/react/wehub/src/styles/DettaglioAziende.css", "CSS", 0, 0, 35, 0, 0, 8, 43
"/Users/andrearizza/Desktop/react/wehub/src/styles/DettaglioKeyPeople.css", "CSS", 0, 0, 29, 0, 0, 6, 35
"/Users/andrearizza/Desktop/react/wehub/src/styles/FatturazioneAttiva.css", "CSS", 0, 0, 88, 0, 0, 18, 106
"/Users/andrearizza/Desktop/react/wehub/src/styles/FatturazionePassiva.css", "CSS", 0, 0, 88, 0, 0, 15, 103
"/Users/andrearizza/Desktop/react/wehub/src/styles/Fornitori.css", "CSS", 0, 0, 88, 0, 0, 15, 103
"/Users/andrearizza/Desktop/react/wehub/src/styles/HR.css", "CSS", 0, 0, 98, 0, 0, 15, 113
"/Users/andrearizza/Desktop/react/wehub/src/styles/Home.css", "CSS", 0, 0, 50, 0, 0, 11, 61
"/Users/andrearizza/Desktop/react/wehub/src/styles/Homepage.css", "CSS", 0, 0, 20, 0, 0, 2, 22
"/Users/andrearizza/Desktop/react/wehub/src/styles/KeyPeople.css", "CSS", 0, 0, 87, 0, 2, 16, 105
"/Users/andrearizza/Desktop/react/wehub/src/styles/Login.css", "CSS", 0, 0, 74, 0, 0, 12, 86
"/Users/andrearizza/Desktop/react/wehub/src/styles/LoginComponent.css", "CSS", 0, 0, 158, 0, 0, 17, 175
"/Users/andrearizza/Desktop/react/wehub/src/styles/MyBox.css", "CSS", 0, 0, 30, 0, 0, 6, 36
"/Users/andrearizza/Desktop/react/wehub/src/styles/Need.css", "CSS", 0, 0, 101, 0, 0, 18, 119
"/Users/andrearizza/Desktop/react/wehub/src/styles/Progetti.css", "CSS", 0, 0, 91, 0, 0, 15, 106
"/Users/andrearizza/Desktop/react/wehub/src/styles/Prova.css", "CSS", 0, 0, 104, 0, 0, 35, 139
"/Users/andrearizza/Desktop/react/wehub/src/styles/Recruiting.css", "CSS", 0, 0, 97, 0, 0, 18, 115
"/Users/andrearizza/Desktop/react/wehub/src/styles/Register.css", "CSS", 0, 0, 74, 0, 0, 12, 86
"/Users/andrearizza/Desktop/react/wehub/src/styles/RegisterComponent.css", "CSS", 0, 0, 129, 0, 0, 14, 143
"/Users/andrearizza/Desktop/react/wehub/src/styles/SearchBox.css", "CSS", 0, 0, 12, 0, 0, 1, 13
"/Users/andrearizza/Desktop/react/wehub/src/styles/SearchComponent.css", "CSS", 0, 0, 86, 0, 0, 23, 109
"/Users/andrearizza/Desktop/react/wehub/src/styles/Sidebar.css", "CSS", 0, 0, 108, 0, 0, 18, 126
"/Users/andrearizza/Desktop/react/wehub/src/styles/Tesoreria.css", "CSS", 0, 0, 105, 0, 0, 18, 123
"Total", "-", 127, 7200, 1919, 3, 327, 1355, 10931
